gr,sr,time,speed,water,nitrate,leaf_mass,stem_mass,root_mass,starch_mass
0.0,0,3436,1,1.0,10.0,0.1,0.1,0.8,20
0.0,0,5464,1,1.0,10.0,1,0.1,0.8,20.0
0.0,0,7424,1,1.0,10.0,1,0.1,0.8,20.0
0.001041081143956791,0,9458,1,1.0069148846200235,9.997581882453705,1,0.1,0.8,20.0
0.01041081143956791,0,16440,10,1.0242649587575403,9.991514605701186,1,0.1,0.8209239825634225,19.994
0.01041081143956791,0,27385,10,1.0534960619240104,9.981292563346393,1,0.1,0.8463367586619289,19.934
0.01041081143956791,0,38264,10,1.0827271650904804,9.971070520991601,1,0.1,0.8725362204983964,19.874000000000002
0.01041081143956791,0,49319,10,1.112901207068772,9.960518735335041,1,0.1,0.8995467209592595,19.814000000000004
0.01041081143956791,0,60385,10,1.1430752490470637,9.949966949678481,1,0.1,0.9273933668064189,19.754000000000005
0.01041081143956791,0,71220,10,1.1723063522135337,9.93974490732369,1,0.1,0.9561020420144438,19.694000000000006
0.01041081143956791,0,82253,10,1.2894803941918223,9.92919312166713,1,0.1,0.9856994318302064,19.634000000000007
0.01041081143956791,0,93286,10,1.4156544361701104,9.91864133601057,1,0.1,1.0162130475773146,19.57400000000001
0.01041081143956791,0,104550,10,1.5418284781483986,9.90808955035401,1,0.1,1.0476712522283989,19.51400000000001
0.01041081143956791,0,115528,10,1.6601166425030438,9.898197251300985,1,0.1,1.0801032867690212,19.45400000000001
0.01041081143956791,0,126297,10,1.778404806857689,9.88830495224796,1,0.1,1.1135392973777154,19.394000000000013
0.01041081143956791,0,137264,10,1.9006359100241557,9.878082909893168,1,0.1,1.1480103634474192,19.334000000000014
0.01041081143956791,0,148506,10,2.0268099520024436,9.867531124236608,1,0.1,1.1835485264743477,19.274000000000015
0.01041081143956791,0,159484,10,2.1490410551689103,9.857309081881816,1,0.1,1.2201868198411592,19.214000000000016
0.01041081143956791,0,170484,10,2.271272158335377,9.847087039527024,1,0.1,1.2579592995220978,19.154000000000018
0.01041081143956791,0,181407,10,2.3935032615018437,9.836864997172231,1,0.1,1.2969010757386543,19.09400000000002
0.01041081143956791,0,192297,10,2.5157343646683104,9.826642954817439,1,0.1,1.3370483455951692,19.03400000000002
0.01041081143956791,0,203275,10,2.637965467834777,9.816420912462647,1,0.1,1.3784384267247134,18.97400000000002
0.01041081143956791,0,214484,10,2.764139509813065,9.805869126806087,1,0.1,1.4211097919765214,18.914000000000023
0.01041081143956791,0,225407,10,2.886370612979532,9.795647084451295,1,0.1,1.4651021051772195,18.854000000000024
0.01041081143956791,0,236286,10,3.0086017161459986,9.785425042096502,1,0.1,1.510456257999089,18.794000000000025
0.01041081143956791,0,247484,10,3.1347757581242868,9.774873256439943,1,0.1,1.5572144079696355,18.734000000000027
0.01041081143956791,0,258616,10,3.2570068612907535,9.76465121408515,1,0.1,1.6054200176577937,18.674000000000028
0.01041081143956791,0,269550,10,3.37923796445722,9.754429171730358,1,0.1,1.6551178950731924,18.61400000000003
0.01041081143956791,0,280440,10,3.501469067623687,9.744207129375566,1,0.1,1.706354235316032,18.55400000000003
0.01041081143956791,0,291341,10,3.6237001707901535,9.733985087020773,1,0.1,1.759176663516288,18.49400000000003
0.01041081143956791,0,302583,10,3.7498742127684417,9.723433301364214,1,0.1,1.813634279102154,18.434000000000033
0.01041081143956791,0,313528,10,3.8721053159349084,9.713211259009421,1,0.1,1.8697777014388726,18.374000000000034
0.01041081143956791,0,324451,10,3.994336419101375,9.702989216654629,1,0.1,1.927659116880375,18.314000000000036
0.01041081143956791,0,335429,10,4.116567522267841,9.692767174299837,1,0.1,1.9873323272774668,18.254000000000037
0.01041081143956791,0,346451,10,4.238798625434308,9.682545131945044,1,0.1,2.048852799987648,18.194000000000038
0.01041081143956791,0,357407,10,4.361029728600775,9.672323089590252,1,0.1,2.1122777194330506,18.13400000000004
0.01041081143956791,0,368363,10,4.483260831767241,9.66210104723546,1,0.1,2.1776660402544232,18.07400000000004
0.01041081143956791,0,379341,10,4.605491934933708,9.651879004880668,1,0.1,2.2450785421105635,18.014000000000042
0.01041081143956791,0,390638,10,4.731665976911996,9.641327219224108,1,0.1,2.31457788617414,17.954000000000043
0.01041081143956791,0,401517,10,4.853897080078463,9.631105176869315,1,0.1,2.3862286733764178,17.894000000000045
0.01041081143956791,0,412506,10,4.97612818324493,9.620883134514523,1,0.1,2.46009750445502,17.834000000000046
0.01041081143956791,0,423462,10,5.098359286411396,9.61066109215973,1,0.1,2.536253041860556,17.774000000000047
0.01041081143956791,0,434451,10,5.220590389577863,9.600439049804939,1,0.1,2.614766073579639,17.71400000000005
0.01041081143956791,0,445462,10,5.34282149274433,9.590217007450146,1,0.1,2.6957095789336405,17.65400000000005
0.01041081143956791,0,456660,10,5.468995534722618,9.579665221793586,1,0.1,2.779158796414319,17.59400000000005
0.01041081143956791,0,467627,10,5.5912266378890845,9.569443179438794,1,0.1,2.8651912936194006,17.534000000000052
0.01041081143956791,0,478638,10,5.713457741055551,9.559221137084002,1,1,2.9538870393530985,17.474000000000053
0.01041081143956791,0,489473,10,5.831745905410196,9.549328838030977,1,1.0,2.969645469879016,17.414000000000055
0.01041081143956791,0,500605,10,5.953977008576663,9.539106795676185,1,1.0,2.9854879686612117,17.354000000000056
0.01041081143956791,0,511605,10,6.07620811174313,9.528884753321393,1,1.0,3.001414984187985,17.294000000000057
0.01041081143956791,0,522660,10,6.198439214909596,9.5186627109666,1,1.0,3.017426967340236,17.23400000000006
0.01041081143956791,0,533616,10,6.3167273792642415,9.508770411913575,1,1.0,3.03352437140423,17.17400000000006
0.01041081143956791,0,544484,10,6.435015543618887,9.49887811286055,1,1.0,3.0497076520844284,17.11400000000006
0.01041081143956791,0,555693,10,6.557246646785353,9.488656070505758,1,1.0,3.0659772675163905,17.054000000000062
0.01041081143956791,0,566495,10,6.675534811139999,9.478763771452734,1,1.0,3.0823336782797424,16.994000000000064
0.01041081143956791,0,577671,10,6.797765914306465,9.468541729097941,1,1.0,3.098777347411215,16.934000000000065
0.01041081143956791,0,588528,10,6.91605407866111,9.458649430044916,1,1.0,3.115308740417754,16.874000000000066
0.01041081143956791,0,599462,10,7.034342243015756,9.448757130991892,1,1.0,3.131928325289696,16.814000000000068
0.01041081143956791,0,610572,10,7.156573346182222,9.4385350886371,1,1.0,3.1486365725140177,16.75400000000007
0.01041081143956791,0,621726,10,7.278804449348689,9.428313046282307,1,1.0,3.1654339550876562,16.69400000000007
0.01041081143956791,0,632659,10,7.397092613703334,9.418420747229282,1,1.0,3.182320948530897,16.63400000000007
0.01041081143956791,0,643726,10,7.515380778057979,9.408528448176257,1,1.0,3.1992980309008376,16.574000000000073
0.01041081143956791,0,654671,10,7.6336689424126245,9.398636149123233,1,1.0,3.216365682804919,16.514000000000074
0.01041081143956791,0,665638,10,7.75195710676727,9.388743850070208,1,1.0,3.233524387414533,16.454000000000075
0.01041081143956791,0,676506,10,7.870245271121915,9.378851551017183,1,1.0,3.2507746304786997,16.394000000000077
0.01041081143956791,0,687792,10,7.9924763742883815,9.36862950866239,1,1.0,3.2681169003378185,16.334000000000078
0.01041081143956791,0,698803,10,8.110764538643027,9.358737209609366,1,1.0,3.2855516879374926,16.27400000000008
0.01041081143956791,0,709682,10,8.229052702997672,9.348844910556341,1,1.0,3.3030794868424276,16.21400000000008
0.01041081143956791,0,720627,10,8.344340867352317,9.338952611503316,1,1.0,3.3207007932504036,16.15400000000008
